prompt_version,question_id,run_id,precision,recall,f1,jaccard,n_pred,n_ref,n_inter
v2,Q32,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q32,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q33,1,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,2,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,3,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,4,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,5,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,6,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,7,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,8,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,9,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,10,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,11,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,12,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,13,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,14,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,15,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,16,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,17,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,18,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,19,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,20,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,21,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,22,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,23,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,24,0.0,0.0,0.0,0.0,1,5,0
v2,Q33,25,0.0,0.0,0.0,0.0,1,5,0
v2,Q34,1,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,2,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,3,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,4,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,5,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,6,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,7,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,8,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,9,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,10,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,11,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,12,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,13,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,14,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,15,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,16,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,17,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,18,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,19,0.0,0.0,0.0,0.0,1,3,0
v2,Q34,20,0.0,0.0,0.0,0.0,1,3,0
v2,Q34,21,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,22,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,23,0.0,0.0,0.0,0.0,0,3,0
v2,Q34,24,0.0,0.0,0.0,0.0,1,3,0
v2,Q34,25,0.0,0.0,0.0,0.0,0,3,0
v2,Q35,1,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,2,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,3,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,4,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,5,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,6,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,7,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,8,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,9,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,10,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,11,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,12,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,13,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,14,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,15,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,16,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,17,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,18,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,19,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,20,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,21,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,22,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,23,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,24,0.0,0.0,0.0,0.0,0,2,0
v2,Q35,25,0.0,0.0,0.0,0.0,0,2,0
v2,Q36,1,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,2,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,3,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,4,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,5,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,6,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,7,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,8,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,9,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,10,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,11,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,12,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,13,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,14,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,15,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,16,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,17,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,18,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,19,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,20,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,21,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,22,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,23,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,24,0.0,0.0,0.0,0.0,1,2,0
v2,Q36,25,0.0,0.0,0.0,0.0,1,2,0
v2,Q37,1,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,2,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,3,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,4,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,5,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,6,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,7,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,8,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,9,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,10,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,11,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,12,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,13,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,14,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,15,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,16,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,17,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,18,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,19,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,20,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,21,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,22,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,23,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,24,0.0,0.0,0.0,0.0,0,2,0
v2,Q37,25,0.0,0.0,0.0,0.0,0,2,0
v2,Q38,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q38,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q39,1,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,2,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q39,4,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,5,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,6,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,7,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,8,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,9,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,10,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,11,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,12,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,13,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,15,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,16,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,17,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,19,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,20,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,21,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,22,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,23,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,24,0.0,0.0,0.0,0.0,0,1,0
v2,Q39,25,0.0,0.0,0.0,0.0,0,1,0
v2,Q4,1,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,2,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,3,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,4,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,5,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,6,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,7,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,8,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,9,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,10,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,11,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,12,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,13,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,14,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,15,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,16,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,17,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,18,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,19,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,20,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,21,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,22,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,23,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,24,0.0,0.0,0.0,0.0,0,3,0
v2,Q4,25,0.0,0.0,0.0,0.0,0,3,0
v2,Q40,1,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,2,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,3,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,4,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,5,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,6,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,7,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,8,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,9,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,10,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,11,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,12,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,13,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,14,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,15,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,16,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,17,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,18,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,19,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,20,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,21,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,22,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,23,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,24,0.0,0.0,0.0,0.0,1,2,0
v2,Q40,25,0.0,0.0,0.0,0.0,1,2,0
v2,Q41,1,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,2,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,3,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,4,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,8,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,11,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,15,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,16,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,22,0.0,0.0,0.0,0.0,0,1,0
v2,Q41,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q41,25,0.0,0.0,0.0,0.0,0,1,0
v2,Q42,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q42,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q43,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q44,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q45,1,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,2,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,3,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,4,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,5,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,6,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,7,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,8,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,9,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,10,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,11,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,12,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,13,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,14,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,15,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,16,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,17,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,18,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,19,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,20,0.0,0.0,0.0,0.0,0,2,0
v2,Q45,21,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,22,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,23,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,24,0.0,0.0,0.0,0.0,1,2,0
v2,Q45,25,0.0,0.0,0.0,0.0,0,2,0
v2,Q46,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q46,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,1,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,2,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,3,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,5,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,6,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,7,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,8,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,10,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,11,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,13,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,15,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,16,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,17,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,19,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,20,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,21,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q47,24,0.0,0.0,0.0,0.0,0,1,0
v2,Q47,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q48,1,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,2,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,3,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,4,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,5,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,6,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,7,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,8,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,9,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,10,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,11,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,12,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,13,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,14,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,15,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,16,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,17,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,18,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,19,0.0,0.0,0.0,0.0,1,2,0
v2,Q48,20,0.0,0.0,0.0,0.0,1,2,0
